scenario,label,method,rep,seed,n,test_n,conversion,converters,success,error,warnings,log_ratio_rmse,lift_mae,lift_bias,rank_spearman,theta0,theta1,moment_norm,propensity_clip_fraction
continuous_common,Contínuo: efeito comum,S-learner,20,20261926,12000,2000,0.045,540,True,,,0.43101427504849094,0.3376596970288502,0.07978144535465766,,,,,
continuous_common,Contínuo: efeito comum,Q,21,20261927,12000,2000,0.050083333333333334,601,True,,,0.35193806897363356,0.22565107464775952,-0.06479072180787158,,,,,
continuous_common,Contínuo: efeito comum,DML,21,20261927,12000,2000,0.050083333333333334,601,True,,,0.04662342180205187,0.045555150705244754,0.0009738882958637423,,-0.35085927934449096,-0.07373543907786533,8.458069240348764e-19,
continuous_common,Contínuo: efeito comum,S-learner,21,20261927,12000,2000,0.050083333333333334,601,True,,,0.28188287560409886,0.22006310757322387,-0.041220413687939154,,,,,
continuous_common,Contínuo: efeito comum,Q,22,20261928,12000,2000,0.04683333333333333,562,True,,,0.652871543279841,0.3682815462996216,-0.2742342041353887,,,,,
continuous_common,Contínuo: efeito comum,DML,22,20261928,12000,2000,0.04683333333333333,562,True,,,0.07973411156946553,0.07686996116306993,-0.014516364832385019,,-0.2239163418674255,-0.011051880108907636,1.1492567905872414e-18,
continuous_common,Contínuo: efeito comum,S-learner,22,20261928,12000,2000,0.04683333333333333,562,True,,,0.566930629516715,0.3280808530908504,-0.2697410724103405,,,,,
continuous_common,Contínuo: efeito comum,Q,23,20261929,12000,2000,0.04558333333333333,547,True,,,0.3817989832835883,0.36522016209625996,0.26903785576285805,,,,,
continuous_common,Contínuo: efeito comum,DML,23,20261929,12000,2000,0.04558333333333333,547,True,,,0.06322178666533901,0.059604545571260326,0.015610293578844896,,-0.44560072421341934,-0.029301703549860877,1.836528330025195e-18,
continuous_common,Contínuo: efeito comum,S-learner,23,20261929,12000,2000,0.04558333333333333,547,True,,,0.3220330621359592,0.3189926128735264,0.2337266015721,,,,,
continuous_common,Contínuo: efeito comum,Q,24,20261930,12000,2000,0.04858333333333333,583,True,,,0.34407030304223324,0.29038048284707724,0.10859637215986905,,,,,
continuous_common,Contínuo: efeito comum,DML,24,20261930,12000,2000,0.04858333333333333,583,True,,,0.012803735125413069,0.011206902498426716,0.002648082946544292,,-0.36825181165673104,0.009055346570648876,9.714772418430356e-19,
continuous_common,Contínuo: efeito comum,S-learner,24,20261930,12000,2000,0.04858333333333333,583,True,,,0.3668479121566889,0.3184204953522457,0.1780458160688798,,,,,
continuous_common,Contínuo: efeito comum,Q,25,20261931,12000,2000,0.04825,579,True,,,0.5324132840145601,0.5765663281829674,0.4376694284328112,,,,,
continuous_common,Contínuo: efeito comum,DML,25,20261931,12000,2000,0.04825,579,True,,,0.0852461134249586,0.07905192038077291,-0.0018550941906822836,,-0.30962353319454144,0.1288791766136421,1.1835393082201078e-18,
continuous_common,Contínuo: efeito comum,S-learner,25,20261931,12000,2000,0.04825,579,True,,,0.45562561217191244,0.45079199120964425,0.3172490151179775,,,,,
continuous_common,Contínuo: efeito comum,Q,26,20261932,12000,2000,0.04841666666666666,581,True,,,0.431364705935253,0.28387197683444726,-0.0685268763093093,,,,,
continuous_common,Contínuo: efeito comum,DML,26,20261932,12000,2000,0.04841666666666666,581,True,,,0.1383151836615147,0.12905543466781638,-0.0202384514651377,,-0.13831228744764112,-0.053870221759855265,1.310583936897516e-19,
continuous_common,Contínuo: efeito comum,S-learner,26,20261932,12000,2000,0.04841666666666666,581,True,,,0.3305604444770112,0.23025288929594045,-0.06105162149411997,,,,,
continuous_common,Contínuo: efeito comum,Q,27,20261933,12000,2000,0.04566666666666667,548,True,,,0.7710492342703832,0.4035789439129463,-0.3423707320040095,,,,,
continuous_common,Contínuo: efeito comum,DML,27,20261933,12000,2000,0.04566666666666667,548,True,,,0.14126517288291435,0.13150419719135106,-0.02039613551067579,,-0.13317809087406815,-0.05676721708747199,1.295007258761877e-18,
continuous_common,Contínuo: efeito comum,S-learner,27,20261933,12000,2000,0.04566666666666667,548,True,,,0.571739650769363,0.3589415939153265,-0.23643767522814813,,,,,
continuous_common,Contínuo: efeito comum,Q,28,20261934,12000,2000,0.0465,558,True,,,0.3189575982014694,0.260182994003282,0.014180648243075272,,,,,
continuous_common,Contínuo: efeito comum,DML,28,20261934,12000,2000,0.0465,558,True,,,0.05958356383421203,0.058484438246167544,0.015134938869039645,,-0.44407186605600135,0.00796585598447832,1.1326656538566673e-18,
continuous_common,Contínuo: efeito comum,S-learner,28,20261934,12000,2000,0.0465,558,True,,,0.2474552950911357,0.1918708264353335,0.002203693627306265,,,,,
continuous_common,Contínuo: efeito comum,Q,29,20261935,12000,2000,0.04875,585,True,,,0.6394505315683259,0.471802835327181,-0.07511462424397922,,,,,
continuous_common,Contínuo: efeito comum,DML,29,20261935,12000,2000,0.04875,585,True,,,0.07398628708963687,0.07006597645002248,-0.0013957834952672617,,-0.3229583986687554,0.11316707991237775,3.446247571540538e-19,
continuous_common,Contínuo: efeito comum,S-learner,29,20261935,12000,2000,0.04875,585,True,,,0.4219678203414531,0.38306996410694716,0.30361378263759026,,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,0,20262906,12000,2000,0.04375,525,True,,,0.485674990882165,0.5323940822542679,0.4193351169592382,0.7575880198077999,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,0,20262906,12000,2000,0.04375,525,True,,,0.06620127356944558,0.06600917664075469,0.017731744879180198,0.9570652490025914,-0.4545476737013088,-0.2037220138150103,3.7747032638288914e-17,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,0,20262906,12000,2000,0.04375,525,True,,,0.3110487254189548,0.28408212423293694,0.13706576445903587,0.7055454772830755,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,1,20262907,12000,2000,0.04591666666666667,551,True,,,0.40911412633255356,0.3192776799315296,-0.11350380897995845,0.8189733176221105,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,1,20262907,12000,2000,0.04591666666666667,551,True,,,0.09356144841695631,0.07569466466906917,-0.006831085207568264,0.9566652115363534,-0.22511416708555632,-0.279923106478536,2.585410606390116e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,1,20262907,12000,2000,0.04591666666666667,551,True,,,0.34251010878410076,0.27968889802929914,-0.0688962809735973,0.7977458928207919,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,2,20262908,12000,2000,0.043083333333333335,517,True,,,0.3240531464484003,0.28024195295342974,0.028446302123616783,0.7983694297238034,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,2,20262908,12000,2000,0.043083333333333335,517,True,,,0.11626092542741294,0.11582328137870262,0.021833676510028974,0.9528397673625844,-0.3467116218660175,-0.3837886722726388,8.046836873215166e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,2,20262908,12000,2000,0.043083333333333335,517,True,,,0.326017401178082,0.24096256089087756,-0.15183795765714536,0.5711531156803027,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,3,20262909,12000,2000,0.050666666666666665,608,True,,,0.3504921016565899,0.32122000301770504,0.24149707855458302,0.7338275945854134,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,3,20262909,12000,2000,0.050666666666666665,608,True,,,0.019490032885899723,0.01552623174290107,-0.00020001126350299535,0.9519216182936959,-0.33268522799039774,-0.22535405549301804,8.376228552359703e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,3,20262909,12000,2000,0.050666666666666665,608,True,,,0.258923513874161,0.22757078714301612,0.05486293287595711,0.8235473492953391,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,4,20262910,12000,2000,0.04516666666666667,542,True,,,0.41228554348007884,0.34211412075774056,0.05476499885939504,0.7293861512157784,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,4,20262910,12000,2000,0.04516666666666667,542,True,,,0.17973222313860948,0.15419287157593212,0.018009949837749565,0.9541910889414295,-0.2167595624559128,-0.45074395098180553,1.520206508556316e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,4,20262910,12000,2000,0.04516666666666667,542,True,,,0.46050863148750476,0.4515194422304874,0.28687509718508497,0.8294169814800185,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,5,20262911,12000,2000,0.04691666666666667,563,True,,,0.3942209518316034,0.3275369549665232,0.11817566670114436,-0.2650352087708997,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,5,20262911,12000,2000,0.04691666666666667,563,True,,,0.1032725308440769,0.09108284702168362,0.0024824831430591524,0.9546084547691688,-0.42041268554871275,-0.049973539004457244,7.819872721927894e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,5,20262911,12000,2000,0.04691666666666667,563,True,,,0.43375695517228696,0.38451448006988165,0.11409058882301547,-0.3411332948968822,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,6,20262912,12000,2000,0.04475,537,True,,,0.45449107635969305,0.3273090754626339,-0.051361907426186106,0.43777943476530606,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,6,20262912,12000,2000,0.04475,537,True,,,0.10912167497391338,0.10629524736029712,0.015701156557774956,0.9499336102785574,-0.3232576381553388,-0.36959784008079033,7.038375813035522e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,6,20262912,12000,2000,0.04475,537,True,,,0.47824351142079113,0.4073970072207562,0.0341952794328257,0.3762736428386301,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,7,20262913,12000,2000,0.04666666666666667,560,True,,,0.3755976090581561,0.29520332608775635,0.028765390757567757,0.1257673395697484,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,7,20262913,12000,2000,0.04666666666666667,560,True,,,0.05281951104709625,0.04422986713986314,-0.012343840021595434,0.9532127672561499,-0.2800382592599586,-0.1548096519619692,2.2656906943624312e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,7,20262913,12000,2000,0.04666666666666667,560,True,,,0.3097021563214565,0.2510605597798331,-0.10911411173772029,0.31272882326978685,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,8,20262914,12000,2000,0.04741666666666667,569,True,,,0.46653821364328735,0.3246700612585323,-0.15695132146878615,0.22270556192391336,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,8,20262914,12000,2000,0.04741666666666667,569,True,,,0.08185002843981092,0.07531394585341956,0.00013348538206981253,0.9503224438800031,-0.39317119024611097,-0.07962613116163732,7.538528455228522e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,8,20262914,12000,2000,0.04741666666666667,569,True,,,0.27882043135427403,0.24736841189173436,0.11562764329986908,0.3463897286334698,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,9,20262915,12000,2000,0.04666666666666667,560,True,,,0.33187901146537596,0.23367817354602183,0.03869866930271458,0.6388622968480315,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,9,20262915,12000,2000,0.04666666666666667,560,True,,,0.15222355120382006,0.11915339634901176,0.016653621074183795,0.9531114098721121,-0.4945064263982896,-0.008098804239827916,1.1253104821712928e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,9,20262915,12000,2000,0.04666666666666667,560,True,,,0.38582453760096286,0.26689556116929075,0.016245034942695042,-0.8230959036176204,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,10,20262916,12000,2000,0.04725,567,True,,,0.35246269019538584,0.27117802780473305,-0.06009390460146624,0.418392711123659,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,10,20262916,12000,2000,0.04725,567,True,,,0.1889683305527747,0.18269418169438376,0.05282703599300727,0.9523816124286852,-0.6365812765046996,-0.12128352884143069,3.0253352237654084e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,10,20262916,12000,2000,0.04725,567,True,,,0.2716040084964026,0.2087897719403515,-0.05883016213092258,0.6622371414236115,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,11,20262917,12000,2000,0.04425,531,True,,,0.5188060727113848,0.35294315605999654,-0.057684699570815734,-0.08763906909710886,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,11,20262917,12000,2000,0.04425,531,True,,,0.04808234610662901,0.041360109163618944,-0.009796653822263128,0.9508539370526675,-0.31170898652840107,-0.1347420133066863,1.4514106492586999e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,11,20262917,12000,2000,0.04425,531,True,,,0.3978056950880635,0.31610303815169605,0.03500208419106017,0.496564039003533,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,12,20262918,12000,2000,0.04883333333333333,586,True,,,0.5232097856562394,0.3544146330816935,-0.12945357669409388,-0.002164122083514026,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,12,20262918,12000,2000,0.04883333333333333,586,True,,,0.04178800944746008,0.037389095288781926,-0.007910391777144284,0.9525873146984967,-0.3212754775722484,-0.13980454957047103,6.869228756226046e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,12,20262918,12000,2000,0.04883333333333333,586,True,,,0.41549324590663694,0.259975009234879,-0.1602037702532235,0.46312300547781926,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,13,20262919,12000,2000,0.04625,555,True,,,0.4659098763687687,0.2913303825038395,-0.05172691922791211,0.18752643922230108,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,13,20262919,12000,2000,0.04625,555,True,,,0.05959606339073102,0.05117516192597824,0.016138673433954694,0.9570963041404953,-0.4012320519358028,-0.27771425166875396,3.2024183568465114e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,13,20262919,12000,2000,0.04625,555,True,,,0.32206994627380287,0.19548060615642812,-0.04199836511857751,0.6631064338061524,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,14,20262920,12000,2000,0.043833333333333335,526,True,,,0.3232595381304859,0.19948388728169256,-0.04589747934509294,0.21790355002707518,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,14,20262920,12000,2000,0.043833333333333335,526,True,,,0.04165173578581079,0.03319582509249497,0.005523233186768124,0.9518420969249005,-0.4040757133464542,-0.16267971396009168,1.0056056034401736e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,14,20262920,12000,2000,0.043833333333333335,526,True,,,0.24701682273690304,0.2009003571912478,0.023672292668025407,0.25763956677913874,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,15,20262921,12000,2000,0.04516666666666667,542,True,,,0.6314343522310198,0.41172864401137416,-0.10654895758552453,0.1566896397172807,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,15,20262921,12000,2000,0.04516666666666667,542,True,,,0.2644665461564257,0.18737815977997707,0.051233464495842866,-0.9579421810274852,-0.6472117908049732,0.11600343163017827,6.610891172866127e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,15,20262921,12000,2000,0.04516666666666667,542,True,,,0.4448082963093707,0.3130288493412094,-0.11111983137098291,0.60190014109312,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,16,20262922,12000,2000,0.049166666666666664,590,True,,,0.7689317003738034,0.3454735980653468,-0.22073648583193545,-0.8224077931699095,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,16,20262922,12000,2000,0.049166666666666664,590,True,,,0.06952622999464324,0.06303730596828296,3.75703053720553e-05,0.9500739169603271,-0.39046411321905783,-0.09851324906724936,1.9414564767228187e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,16,20262922,12000,2000,0.049166666666666664,590,True,,,0.37349339737081216,0.24366593283412244,-0.06608704198295182,-0.8153520783736696,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,17,20262923,12000,2000,0.04741666666666667,569,True,,,0.4362525741316476,0.3401208809474281,-0.046993337460812926,0.21812232618724764,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,17,20262923,12000,2000,0.04741666666666667,569,True,,,0.05204445111300156,0.042182693905426547,0.015182568089313661,0.9549980300394081,-0.41292069164080303,-0.25057632833469917,1.1254230885828954e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,17,20262923,12000,2000,0.04741666666666667,569,True,,,0.34340733649708555,0.2978404416871997,0.0025354026686003513,0.5150276986405571,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,18,20262924,12000,2000,0.04641666666666667,557,True,,,0.39022479311339187,0.24846002481927731,-0.1324263684227056,0.5842533851967255,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,18,20262924,12000,2000,0.04641666666666667,557,True,,,0.13921106870828429,0.09640606315950521,-0.0010684042831059343,0.9597861476838995,-0.18499032667680143,-0.3513930014824134,7.204662076017978e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,18,20262924,12000,2000,0.04641666666666667,557,True,,,0.3499966911752271,0.24181933916169537,-0.10935612803906222,0.5949670739467174,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,19,20262925,12000,2000,0.044333333333333336,532,True,,,0.30209518559438786,0.2284059692784067,-0.09822328329028479,0.46100381092535037,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,19,20262925,12000,2000,0.044333333333333336,532,True,,,0.049872789265023865,0.049059192235603316,-0.0057518578915558,0.9574388823387602,-0.34809910682611667,-0.12120701971486625,4.473004656354228e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,19,20262925,12000,2000,0.044333333333333336,532,True,,,0.21450491275119835,0.1559365573722538,-0.046461712014658915,0.7739484124783065,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,20,20262926,12000,2000,0.04516666666666667,542,True,,,0.46076646101025315,0.3184388287136018,-0.04738655337432642,-0.28350825417233616,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,20,20262926,12000,2000,0.04516666666666667,542,True,,,0.04156746773329464,0.040941650510188436,0.011102538014800207,0.9566769255775046,-0.41481102209099335,-0.21078752739105722,1.5036405569953114e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,20,20262926,12000,2000,0.04516666666666667,542,True,,,0.3778786302801957,0.31790367819833354,0.011219702189175021,-0.43686877606825647,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,21,20262927,12000,2000,0.04758333333333333,571,True,,,0.5443708550072732,0.3893816152875048,-0.09100491935717014,0.44151884356250487,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,21,20262927,12000,2000,0.04758333333333333,571,True,,,0.039915585874739354,0.03249539791764681,0.001221625643777495,0.9555583025357653,-0.38415661388508715,-0.1466213626973547,8.3530533035638515e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,21,20262927,12000,2000,0.04758333333333333,571,True,,,0.3074221048277537,0.26201890162562963,0.07712107198487911,0.5948812135069484,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,22,20262928,12000,2000,0.04616666666666667,554,True,,,0.27476570134850264,0.21601064926742577,0.10719600053008668,0.14373115733045103,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,22,20262928,12000,2000,0.04616666666666667,554,True,,,0.06660805856848082,0.058196240585513,-0.007641971644084897,0.9524524242698855,-0.25477923625223986,-0.24509076369793742,2.1885092589218124e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,22,20262928,12000,2000,0.04616666666666667,554,True,,,0.2285339364655616,0.17729966844912798,0.06033807134807943,0.46058645407556925,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,23,20262929,12000,2000,0.04758333333333333,571,True,,,0.5881693651172429,0.7440630241492526,0.6774682101464491,-0.2593105381714346,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,23,20262929,12000,2000,0.04758333333333333,571,True,,,0.0012945937369212763,0.0012069980955861461,-0.0003338945444030541,0.9575725282136522,-0.34809081757043875,-0.19926749478274783,6.180692047987495e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,23,20262929,12000,2000,0.04758333333333333,571,True,,,0.2888441749981915,0.2921444446140601,0.20028423411045873,0.5294522848680605,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,24,20262930,12000,2000,0.04691666666666667,563,True,,,0.28312508763662897,0.2536731163706288,0.1575268011102468,0.7097448417055151,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,24,20262930,12000,2000,0.04691666666666667,563,True,,,0.03618514803031513,0.035450102570635536,0.004485501925928299,0.9508518923260183,-0.3443217289089726,-0.2568575010217913,3.3767699406167206e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,24,20262930,12000,2000,0.04691666666666667,563,True,,,0.24471725262685737,0.2274290214115173,0.12938704426818248,0.7739162319218105,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,25,20262931,12000,2000,0.04475,537,True,,,0.4682490737324159,0.4612536492525224,0.2082182136881195,0.08140354310296156,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,25,20262931,12000,2000,0.04475,537,True,,,0.017544653400904702,0.01563015795557927,0.00283442758653446,0.9576976496353489,-0.3752326389801095,-0.18884617230412523,2.137466018326177e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,25,20262931,12000,2000,0.04475,537,True,,,0.32090658896111235,0.30055704812076456,0.14020868722501315,0.2370707739809254,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,26,20262932,12000,2000,0.0455,546,True,,,0.513574725605186,0.2914968696629007,-0.14368020649120644,-0.34569226662771946,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,26,20262932,12000,2000,0.0455,546,True,,,0.04548226415328808,0.041202718074644866,-0.010777422295138403,0.9548862685437579,-0.2846113070011999,-0.1706509626110014,1.6621602202792818e-18,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,26,20262932,12000,2000,0.0455,546,True,,,0.2903883828505628,0.20644667029905936,-0.018575425844482154,0.00916233045601063,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,27,20262933,12000,2000,0.0465,558,True,,,0.42095173424025895,0.2671996833507891,0.03255599375098986,-0.6907724891280977,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,27,20262933,12000,2000,0.0465,558,True,,,0.03069520485106405,0.028570585204950157,-0.0009999228731430838,0.9480374876676889,-0.3644596556432611,-0.1543167795193251,1.2134680382679172e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,27,20262933,12000,2000,0.0465,558,True,,,0.2668195221558657,0.21745692549296344,0.04350015305571962,-0.3729073404571135,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,28,20262934,12000,2000,0.04766666666666667,572,True,,,0.42166599106112507,0.30468647627750556,-0.019464435055848738,0.4766598942841355,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,28,20262934,12000,2000,0.04766666666666667,572,True,,,0.06837746885192293,0.06038882792148623,0.020213521448725246,0.9495455423930597,-0.4451159565419655,-0.2542293156413298,9.384609950601993e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,28,20262934,12000,2000,0.04766666666666667,572,True,,,0.31763871923114956,0.25251551584142046,-0.02405394865387119,0.5372477854306679,,,,
continuous_heterogeneous,Contínuo: heterogêneo,Q,29,20262935,12000,2000,0.04466666666666667,536,True,,,0.41702034960735374,0.3283144414643048,-0.07232703493983782,0.8018130175474171,,,,
continuous_heterogeneous,Contínuo: heterogêneo,DML,29,20262935,12000,2000,0.04466666666666667,536,True,,,0.03810680618505152,0.03741175998333264,0.010306736925207944,0.9564327102883808,-0.4088874809095579,-0.21136345167656526,4.680586823627245e-19,
continuous_heterogeneous,Contínuo: heterogêneo,S-learner,29,20262935,12000,2000,0.04466666666666667,536,True,,,0.43065410700242573,0.3009182061053088,-0.14260198524383175,0.8207364040243599,,,,
continuous_rare,Contínuo: conversão rara,Q,0,20263906,12000,2000,0.0095,114,True,,,1.2422244854103244,1.9771962663249938,1.67581890640048,0.23509115798079444,,,,
continuous_rare,Contínuo: conversão rara,DML,0,20263906,12000,2000,0.0095,114,True,,,0.2588998656960761,0.2503601429188396,0.08083753567640095,0.9509638882697802,-0.7406212172351715,-0.07560617187776135,5.6130270963493355e-19,
continuous_rare,Contínuo: conversão rara,S-learner,0,20263906,12000,2000,0.0095,114,True,,S-learner response clipped.,0.7006178774562285,0.8412787951859007,0.6549150303636528,0.36367689443370715,,,,
continuous_rare,Contínuo: conversão rara,Q,1,20263907,12000,2000,0.008666666666666666,104,True,,,0.9153814474302616,0.7494320245894495,0.1532433268886303,-0.30530611305322763,,,,
continuous_rare,Contínuo: conversão rara,DML,1,20263907,12000,2000,0.008666666666666666,104,True,,,0.6787135402906259,0.7091572794082094,0.3639213878124674,-0.9536142066182998,-1.3170021422574503,0.2576636791072747,1.3591260953868533e-18,
continuous_rare,Contínuo: conversão rara,S-learner,1,20263907,12000,2000,0.008666666666666666,104,True,,S-learner response clipped.,0.5485642780569965,0.5731862655804302,0.21638252213492756,0.718939109448062,,,,
continuous_rare,Contínuo: conversão rara,Q,2,20263908,12000,2000,0.01075,129,True,,,0.7147176937828699,0.8203734944435307,0.5815741367919266,-0.11929536352519944,,,,
continuous_rare,Contínuo: conversão rara,DML,2,20263908,12000,2000,0.01075,129,True,,,0.11576026424887917,0.11267998280813407,-0.01893284498232736,0.9503652808004355,-0.16697075544422915,-0.20017707664995138,2.212035081377006e-19,
continuous_rare,Contínuo: conversão rara,S-learner,2,20263908,12000,2000,0.01075,129,True,,,0.5289881493871585,0.6196175725243623,0.5441471052688155,0.03605096492353936,,,,
continuous_rare,Contínuo: conversão rara,Q,3,20263909,12000,2000,0.00825,99,True,,,1.583504404321441,0.7132384539616059,-0.44779276769908005,-0.42157529892749424,,,,
continuous_rare,Contínuo: conversão rara,DML,3,20263909,12000,2000,0.00825,99,True,,,0.20296886159695568,0.19868024469429876,-0.006135824454901892,-0.9536110228885288,-0.3460584536472497,0.12087015288606709,5.359607782647208e-19,
continuous_rare,Contínuo: conversão rara,S-learner,3,20263909,12000,2000,0.00825,99,True,,S-learner response clipped.,0.9865997051961647,0.5362525223453358,-0.3152894408959106,-0.5596205557756164,,,,
continuous_rare,Contínuo: conversão rara,Q,4,20263910,12000,2000,0.008,96,True,,,0.8956646930053359,1.3319981530862852,1.125650072733433,0.3936579760270967,,,,
continuous_rare,Contínuo: conversão rara,DML,4,20263910,12000,2000,0.008,96,True,,,0.30742715627649914,0.23934940550735012,0.0642512929224319,-0.9485841820547578,-0.6610333235748446,0.16585148958237525,6.98670980614111e-20,
continuous_rare,Contínuo: conversão rara,S-learner,4,20263910,12000,2000,0.008,96,True,,S-learner response clipped.,0.46300072968089195,0.48359123522568315,0.39427809632740596,0.7019833293034777,,,,
continuous_rare,Contínuo: conversão rara,Q,5,20263911,12000,2000,0.01025,123,True,,,1.2193363459537858,0.637977654432434,-0.35489521735981083,-0.8203023862022627,,,,
continuous_rare,Contínuo: conversão rara,DML,5,20263911,12000,2000,0.01025,123,True,,,0.32276337403545996,0.2827529170199663,0.054728317448665166,-0.9554660106816076,-0.605478922532984,0.24101585872825937,8.793074948357521e-20,
continuous_rare,Contínuo: conversão rara,S-learner,5,20263911,12000,2000,0.01025,123,True,,,0.8347290570270882,0.551383134436812,-0.3044045832118273,-0.8194975843340105,,,,
continuous_rare,Contínuo: conversão rara,Q,6,20263912,12000,2000,0.010166666666666666,122,True,,,0.8007571842798787,0.9855775959754396,0.8224110075884631,0.42354585373052944,,,,
continuous_rare,Contínuo: conversão rara,DML,6,20263912,12000,2000,0.010166666666666666,122,True,,,0.1770705043030168,0.16282787926687092,-0.015207528636513474,0.9570456831586759,-0.08287149994790245,-0.2868187298395601,1.1019649159983355e-19,
continuous_rare,Contínuo: conversão rara,S-learner,6,20263912,12000,2000,0.010166666666666666,122,True,,S-learner response clipped.,0.845007275846377,1.2684648509837453,1.2208473693520396,0.646088224051603,,,,
